Daily crop growth at site Oensingen in year 2
Day,Temperature,Precipitation,Irrigation,Radiation,PET,Transpiration,Evaporation,Total_crops,,,,Crop 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crop 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  68,     11.30,     14.00,      0.00,     13.26,      2.00,      0.00,      1.94,    793.20,    663.87,    537.42,      0.00,         2,    561.80,      0.26,      1.41,      1.00,      0.57,      1.00,      0.94,      0.57,      0.00,      0.00,      0.57,     20.80,     54.42,     27.91,     14.65,     11.86,      0.00,      0.00,      0.00,      0.00,    793.20,    663.87,    537.42,      0.00,      8.27,      6.92,      5.60,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  69,      6.45,     19.00,      0.00,      3.85,      0.36,      0.00,      0.35,    809.13,    672.24,    544.19,      0.00,         2,    568.25,      0.26,      0.80,      1.00,      0.32,      1.00,      0.97,      0.32,      0.00,      0.00,      0.32,     21.13,     31.06,     15.93,      8.36,      6.77,      0.00,      0.00,      0.00,      0.00,    809.13,    672.24,    544.19,      0.00,      8.44,      7.01,      5.67,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  70,      2.05,      5.00,      0.00,      5.25,      0.00,      0.00,      0.00,    809.13,    672.24,    544.16,      0.00,         2,    568.25,      0.26,      0.00,      1.00,      0.00,      1.00,      0.99,      0.00,      0.00,      0.00,      0.00,     21.13,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    809.13,    672.24,    544.16,      0.00,      8.44,      7.01,      5.67,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  71,      7.65,      2.00,      0.00,      9.23,      0.58,      0.00,      0.57,    828.02,    682.15,    552.22,      0.00,         2,    575.90,      0.26,      0.95,      1.00,      0.38,      1.00,      0.99,      0.38,      0.00,      0.00,      0.38,     21.51,     36.84,     18.89,      9.92,      8.03,      0.00,      0.00,      0.00,      0.00,    828.02,    682.15,    552.22,      0.00,      8.63,      7.11,      5.76,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  72,     12.30,     19.00,      0.00,     14.53,      1.91,      0.00,      1.86,    858.39,    698.10,    565.13,      0.00,         2,    588.20,      0.27,      1.53,      1.00,      0.62,      1.00,      1.01,      0.62,      0.00,      0.00,      0.62,     22.13,     59.23,     30.38,     15.95,     12.91,      0.00,      0.00,      0.00,      0.00,    858.39,    698.10,    565.13,      0.00,      8.95,      7.28,      5.89,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  73,      6.55,      8.00,      0.00,      6.91,      0.61,      0.00,      0.60,    874.57,    706.59,    572.00,      0.00,         2,    594.75,      0.27,      0.82,      1.00,      0.33,      1.00,      1.04,      0.33,      0.00,      0.00,      0.33,     22.46,     31.54,     16.18,      8.49,      6.87,      0.00,      0.00,      0.00,      0.00,    874.57,    706.59,    572.00,      0.00,      9.12,      7.37,      5.96,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  74,      4.35,      0.00,      0.00,     17.51,      1.48,      0.00,      1.38,    874.57,    706.59,    571.98,      0.00,         2,    594.75,      0.27,      0.00,      1.00,      0.00,      1.00,      1.05,      0.00,      0.00,      0.00,      0.00,     22.46,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    874.57,    706.59,    571.98,      0.00,      9.12,      7.37,      5.96,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  75,      4.60,      0.00,      0.00,     17.85,      1.26,      0.00,      1.09,    874.57,    706.59,    571.98,      0.00,         2,    594.75,      0.27,      0.00,      1.00,      0.00,      1.00,      1.05,      0.00,      0.00,      0.00,      0.00,     22.46,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    874.57,    706.59,    571.98,      0.00,      9.12,      7.37,      5.96,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  76,      6.60,      0.00,      0.00,     14.20,      1.20,      0.00,      0.95,    890.87,    715.15,    578.93,      0.00,         2,    601.35,      0.27,      0.82,      1.00,      0.33,      1.00,      1.05,      0.33,      0.00,      0.00,      0.33,     22.79,     31.78,     16.30,      8.56,      6.93,      0.00,      0.00,      0.00,      0.00,    890.87,    715.15,    578.93,      0.00,      9.29,      7.46,      6.04,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  77,      8.50,      0.00,      0.00,     17.18,      1.65,      0.00,      1.18,    911.86,    726.17,    587.85,      0.00,         2,    609.85,      0.28,      1.06,      1.00,      0.43,      1.00,      1.07,      0.43,      0.00,      0.00,      0.43,     23.21,     40.93,     20.99,     11.02,      8.92,      0.00,      0.00,      0.00,      0.00,    911.86,    726.17,    587.85,      0.00,      9.51,      7.57,      6.13,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  78,      9.65,      4.00,      0.00,      7.89,      0.44,      0.00,      0.38,    935.69,    738.68,    597.98,      0.00,         2,    619.50,      0.28,      1.20,      1.00,      0.48,      1.00,      1.09,      0.48,      0.00,      0.00,      0.48,     23.70,     46.47,     23.83,     12.51,     10.13,      0.00,      0.00,      0.00,      0.00,    935.69,    738.68,    597.98,      0.00,      9.76,      7.70,      6.23,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  79,      8.60,      0.00,      0.00,     13.79,      0.93,      0.00,      0.76,    956.93,    749.83,    607.01,      0.00,         2,    628.10,      0.29,      1.07,      1.00,      0.43,      1.00,      1.12,      0.43,      0.00,      0.00,      0.43,     24.13,     41.41,     21.24,     11.15,      9.03,      0.00,      0.00,      0.00,      0.00,    956.93,    749.83,    607.01,      0.00,      9.98,      7.82,      6.33,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  80,      7.70,      0.00,      0.00,     14.74,      1.13,      0.00,      0.85,    975.94,    759.82,    615.09,      0.00,         2,    635.80,      0.29,      0.96,      1.00,      0.39,      1.00,      1.14,      0.39,      0.00,      0.00,      0.39,     24.52,     37.08,     19.02,      9.98,      8.08,      0.00,      0.00,      0.00,      0.00,    975.94,    759.82,    615.09,      0.00,     10.18,      7.92,      6.41,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  81,      9.85,      0.00,      0.00,     19.28,      2.00,      0.00,      1.36,   1000.27,    772.59,    625.43,      0.00,         2,    645.65,      0.29,      1.23,      1.00,      0.49,      1.00,      1.16,      0.49,      0.00,      0.00,      0.49,     25.01,     47.43,     24.32,     12.77,     10.34,      0.00,      0.00,      0.00,      0.00,   1000.27,    772.59,    625.43,      0.00,     10.43,      8.05,      6.52,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  82,     11.60,      0.00,      0.00,      7.25,      0.60,      0.00,      0.37,   1028.91,    787.62,    637.60,      0.00,         2,    657.25,      0.30,      1.45,      1.00,      0.58,      1.00,      1.18,      0.58,      0.00,      0.00,      0.58,     25.59,     55.86,     28.65,     15.04,     12.17,      0.00,      0.00,      0.00,      0.00,   1028.91,    787.62,    637.60,      0.00,     10.73,      8.21,      6.65,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  83,      9.80,      9.00,      0.00,      4.28,      0.13,      0.00,      0.13,   1053.12,    800.33,    647.89,      0.00,         2,    667.05,      0.30,      1.22,      1.00,      0.49,      1.00,      1.21,      0.49,      0.00,      0.00,      0.49,     26.09,     47.19,     24.20,     12.71,     10.29,      0.00,      0.00,      0.00,      0.00,   1053.12,    800.33,    647.89,      0.00,     10.98,      8.34,      6.75,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  84,      7.50,      8.00,      0.00,      7.82,      0.52,      0.00,      0.51,   1071.64,    810.05,    655.76,      0.00,         2,    674.55,      0.31,      0.94,      1.00,      0.38,      1.00,      1.24,      0.38,      0.00,      0.00,      0.38,     26.46,     36.12,     18.52,      9.72,      7.87,      0.00,      0.00,      0.00,      0.00,   1071.64,    810.05,    655.76,      0.00,     11.17,      8.45,      6.84,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  85,      8.15,     10.00,      0.00,      6.74,      0.26,      0.00,      0.26,   1091.76,    820.62,    664.31,      0.00,         2,    682.70,      0.31,      1.02,      1.00,      0.41,      1.00,      1.25,      0.41,      0.00,      0.00,      0.41,     26.87,     39.25,     20.13,     10.57,      8.55,      0.00,      0.00,      0.00,      0.00,   1091.76,    820.62,    664.31,      0.00,     11.38,      8.56,      6.93,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  86,      3.55,      4.00,      0.00,     11.72,      0.77,      0.00,      0.76,   1091.76,    820.62,    664.28,      0.00,         2,    682.70,      0.31,      0.00,      1.00,      0.00,      1.00,      1.27,      0.00,      0.00,      0.00,      0.00,     26.87,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1091.76,    820.62,    664.28,      0.00,     11.38,      8.56,      6.93,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  87,      4.65,      0.00,      0.00,     18.49,      1.37,      0.00,      1.27,   1091.76,    820.62,    664.28,      0.00,         2,    682.70,      0.31,      0.00,      1.00,      0.00,      1.00,      1.27,      0.00,      0.00,      0.00,      0.00,     26.87,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1091.76,    820.62,    664.28,      0.00,     11.38,      8.56,      6.93,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  88,     11.55,      0.00,      0.00,     10.26,      1.51,      0.00,      1.24,   1120.29,    835.60,    676.43,      0.00,         2,    694.25,      0.32,      1.44,      1.00,      0.58,      1.00,      1.27,      0.58,      0.00,      0.00,      0.58,     27.45,     55.62,     28.52,     14.97,     12.12,      0.00,      0.00,      0.00,      0.00,   1120.29,    835.60,    676.43,      0.00,     11.68,      8.71,      7.05,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  89,     12.05,      4.00,      0.00,      8.55,      0.71,      0.00,      0.69,   1150.04,    851.22,    689.08,      0.00,         2,    706.30,      0.32,      1.50,      1.00,      0.60,      1.00,      1.30,      0.60,      0.00,      0.00,      0.60,     28.06,     58.03,     29.76,     15.62,     12.65,      0.00,      0.00,      0.00,      0.00,   1150.04,    851.22,    689.08,      0.00,     11.99,      8.87,      7.18,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  90,     10.95,      9.00,      0.00,     11.01,      1.30,      0.00,      1.27,   1177.09,    865.41,    700.57,      0.00,         2,    717.25,      0.33,      1.37,      1.00,      0.55,      1.00,      1.33,      0.55,      0.00,      0.00,      0.55,     28.61,     52.73,     27.04,     14.20,     11.49,      0.00,      0.00,      0.00,      0.00,   1177.09,    865.41,    700.57,      0.00,     12.27,      9.02,      7.30,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  91,      7.75,     10.00,      0.00,      8.60,      0.50,      0.00,      0.50,   1196.22,    875.46,    708.71,      0.00,         2,    725.00,      0.33,      0.97,      1.00,      0.39,      1.00,      1.36,      0.39,      0.00,      0.00,      0.39,     29.00,     37.32,     19.14,     10.05,      8.13,      0.00,      0.00,      0.00,      0.00,   1196.22,    875.46,    708.71,      0.00,     12.47,      9.13,      7.39,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  92,      8.45,      3.00,      0.00,     14.61,      1.03,      0.00,      1.01,   1217.09,    886.42,    717.58,      0.00,         2,    733.45,      0.33,      1.05,      1.00,      0.42,      1.00,      1.38,      0.42,      0.00,      0.00,      0.42,     29.42,     40.69,     20.87,     10.96,      8.87,      0.00,      0.00,      0.00,      0.00,   1217.09,    886.42,    717.58,      0.00,     12.69,      9.24,      7.48,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  93,      4.05,      0.00,      0.00,     11.11,      1.14,      0.00,      1.05,   1217.09,    886.42,    717.54,      0.00,         2,    733.45,      0.33,      0.00,      1.00,      0.00,      1.00,      1.40,      0.00,      0.00,      0.00,      0.00,     29.42,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1217.09,    886.42,    717.54,      0.00,     12.69,      9.24,      7.48,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  94,      3.60,      0.00,      0.00,     23.88,      2.23,      0.00,      1.88,   1217.09,    886.42,    717.54,      0.00,         2,    733.45,      0.33,      0.00,      1.00,      0.00,      1.00,      1.40,      0.00,      0.00,      0.00,      0.00,     29.42,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1217.09,    886.42,    717.54,      0.00,     12.69,      9.24,      7.48,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  95,      3.70,      0.00,      0.00,     23.45,      1.94,      0.00,      1.46,   1217.09,    886.42,    717.54,      0.00,         2,    733.45,      0.33,      0.00,      1.00,      0.00,      1.00,      1.40,      0.00,      0.00,      0.00,      0.00,     29.42,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1217.09,    886.42,    717.54,      0.00,     12.69,      9.24,      7.48,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  96,      4.15,      0.00,      0.00,     18.54,      1.63,      0.00,      1.12,   1217.09,    886.42,    717.54,      0.00,         2,    733.45,      0.33,      0.00,      1.00,      0.00,      1.00,      1.40,      0.00,      0.00,      0.00,      0.00,     29.42,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1217.09,    886.42,    717.54,      0.00,     12.69,      9.24,      7.48,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  97,      4.20,      7.00,      0.00,      6.98,      0.14,      0.00,      0.14,   1217.09,    886.42,    717.54,      0.00,         2,    733.45,      0.33,      0.00,      1.00,      0.00,      1.00,      1.40,      0.00,      0.00,      0.00,      0.00,     29.42,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1217.09,    886.42,    717.54,      0.00,     12.69,      9.24,      7.48,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  98,      8.30,      1.00,      0.00,     13.82,      1.00,      0.00,      0.98,   1237.59,    897.18,    726.29,      0.00,         2,    741.75,      0.34,      1.04,      1.00,      0.42,      1.00,      1.40,      0.42,      0.00,      0.00,      0.42,     29.84,     39.97,     20.50,     10.76,      8.71,      0.00,      0.00,      0.00,      0.00,   1237.59,    897.18,    726.29,      0.00,     12.90,      9.35,      7.57,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
  99,      7.25,      0.00,      0.00,     21.72,      1.90,      0.00,      1.68,   1255.49,    906.58,    733.90,      0.00,         2,    749.00,      0.34,      0.90,      1.00,      0.36,      1.00,      1.42,      0.36,      0.00,      0.00,      0.36,     30.20,     34.91,     17.90,      9.40,      7.61,      0.00,      0.00,      0.00,      0.00,   1255.49,    906.58,    733.90,      0.00,     13.09,      9.45,      7.65,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 100,      7.30,      0.00,      0.00,     18.58,      1.73,      0.00,      1.35,   1273.52,    916.04,    741.56,      0.00,         2,    756.30,      0.34,      0.91,      1.00,      0.37,      1.00,      1.44,      0.37,      0.00,      0.00,      0.37,     30.57,     35.15,     18.03,      9.46,      7.66,      0.00,      0.00,      0.00,      0.00,   1273.52,    916.04,    741.56,      0.00,     13.28,      9.55,      7.73,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 101,      9.55,      4.00,      0.00,      7.28,      0.73,      0.00,      0.67,   1297.10,    928.42,    751.58,      0.00,         2,    765.85,      0.35,      1.19,      1.00,      0.48,      1.00,      1.46,      0.48,      0.00,      0.00,      0.48,     31.05,     45.99,     23.58,     12.38,     10.02,      0.00,      0.00,      0.00,      0.00,   1297.10,    928.42,    751.58,      0.00,     13.52,      9.68,      7.84,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 102,      9.60,      7.00,      0.00,      9.12,      0.67,      0.00,      0.65,   1320.81,    940.87,    761.66,      0.00,         2,    775.45,      0.35,      1.20,      1.00,      0.48,      1.00,      1.48,      0.48,      0.00,      0.00,      0.48,     31.53,     46.23,     23.71,     12.45,     10.08,      0.00,      0.00,      0.00,      0.00,   1320.81,    940.87,    761.66,      0.00,     13.77,      9.81,      7.94,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 103,      4.70,      1.00,      0.00,     10.20,      0.49,      0.00,      0.48,   1320.81,    940.87,    761.62,      0.00,         2,    775.45,      0.35,      0.00,      1.00,      0.00,      1.00,      1.51,      0.00,      0.00,      0.00,      0.00,     31.53,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1320.81,    940.87,    761.62,      0.00,     13.77,      9.81,      7.94,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 104,      5.95,      0.00,      0.00,     18.34,      1.40,      0.00,      1.32,   1320.81,    940.87,    761.62,      0.00,         2,    775.45,      0.35,      0.00,      1.00,      0.00,      1.00,      1.51,      0.00,      0.00,      0.00,      0.00,     31.53,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1320.81,    940.87,    761.62,      0.00,     13.77,      9.81,      7.94,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 105,      7.35,      7.00,      0.00,      6.65,      0.09,      0.00,      0.09,   1338.96,    950.40,    769.37,      0.00,         2,    782.80,      0.36,      0.92,      1.00,      0.37,      1.00,      1.51,      0.37,      0.00,      0.00,      0.37,     31.90,     35.39,     18.15,      9.53,      7.71,      0.00,      0.00,      0.00,      0.00,   1338.96,    950.40,    769.37,      0.00,     13.96,      9.91,      8.02,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 106,      7.45,      6.00,      0.00,      4.28,      0.00,      0.00,      0.00,   1357.36,    960.06,    777.19,      0.00,         2,    790.25,      0.36,      0.93,      1.00,      0.37,      1.00,      1.53,      0.37,      0.00,      0.00,      0.37,     32.27,     35.88,     18.40,      9.66,      7.82,      0.00,      0.00,      0.00,      0.00,   1357.36,    960.06,    777.19,      0.00,     14.15,     10.01,      8.10,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 107,      9.65,      1.00,      0.00,     15.21,      1.27,      0.00,      1.24,   1381.19,    972.57,    787.32,      0.00,         2,    799.90,      0.36,      1.20,      1.00,      0.48,      1.00,      1.54,      0.48,      0.00,      0.00,      0.48,     32.76,     46.47,     23.83,     12.51,     10.13,      0.00,      0.00,      0.00,      0.00,   1381.19,    972.57,    787.32,      0.00,     14.40,     10.14,      8.21,      0.00,         4,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
