Daily crop growth at site Oensingen in year 1
Day,Temperature,Precipitation,Irrigation,Radiation,PET,Transpiration,Evaporation,Total_crops,,,,Crop 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crop 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day,Temperature,Precipitation,Irrigation,Radiation,PET,Transpiration,Evaporation,LeafC,StemC,RootC,GrainC,CropID,TDD,GrowthIndex,Water_demand,Water_stress,N_demand,N_stress,LAI,N_from_soil,N_from_air_NH3,N_fixation,Day_N_increase,TotalCropN,DailyCropGrowth,DayLeafGrowth,DayStemGrowth,DayRootGrowth,DayGrainGrowth,DayShootSenes,DayRootSenes,DayGrainSenes,LeafC,StemC,RootC,GrainC,LeafN,StemN,RootN,GrainN,CropID,TDD,GrowthIndex,Water_demand,Water_stress,N_demand,N_stress,LAI,N_from_soil,N_from_air_NH3,N_fixation,Day_N_increase,TotalCropN,DailyCropGrowth,DayLeafGrowth,DayStemGrowth,DayRootGrowth,DayGrainGrowth,DayShootSenes,DayRootSenes,DayGrainSenes,LeafC,StemC,RootC,GrainC,LeafN,StemN,RootN,GrainN,
,degree_C,mm,mm,MJ/m2/d,mm,mm,mm,kgC/ha/d,kgC/ha,kgC/ha,kgC/ha,,degree_C,,mm,,,kgN/ha/d,,kgN/ha/d,kgN/ha/d,kgN/ha/d,kgN/ha/d,kgN/ha,kgC/ha/d,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgN/ha,kgN/ha,kgN/ha,kgN/ha,,degree_C,,mm,,,kgN/ha/d,,kgN/ha/d,kgN/ha/d,kgN/ha/d,kgN/ha/d,kgN/ha,kgC/ha/d,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgN/ha,kgN/ha,kgN/ha,kgN/ha,
 201,     23.85,     11.00,      0.00,     17.33,      2.77,      0.00,      0.89,    218.98,    218.98,    827.61,   1828.43,         4,   1914.50,      0.77,     16.61,      0.00,      2.40,      1.00,      1.51,      0.00,      0.00,      0.00,      0.00,     50.72,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   1828.43,     31.63,     31.63,     15.02,     36.69,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 202,     22.10,      0.00,      0.00,     29.49,      3.97,      0.00,      0.45,    218.98,    218.98,    827.61,   1905.38,         4,   1936.60,      0.77,     17.64,      0.55,      2.55,      1.00,      1.51,      0.56,      0.00,      0.84,      1.40,     52.12,     76.94,      0.00,      0.00,      0.00,     76.94,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   1905.38,     31.63,     31.63,     15.02,     38.08,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 203,     22.75,      2.00,      0.00,     28.92,      4.58,      0.00,      0.63,    218.98,    218.98,    827.61,   1943.65,         4,   1959.35,      0.78,     14.83,      0.32,      2.14,      1.00,      1.56,      0.28,      0.00,      0.42,      0.69,     52.81,     38.28,      0.00,      0.00,      0.00,     38.28,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   1943.65,     31.63,     31.63,     15.02,     38.78,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 204,     23.00,      8.00,      0.00,     15.30,      1.87,      0.00,      0.57,    218.98,    218.98,    827.61,   1977.88,         4,   1982.35,      0.79,     18.67,      0.23,      2.70,      1.00,      1.59,      0.25,      0.00,      0.37,      0.62,     53.43,     34.23,      0.00,      0.00,      0.00,     34.23,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   1977.88,     31.63,     31.63,     15.02,     39.40,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 205,     23.20,      0.00,      0.00,     29.77,      4.13,      0.00,      0.51,    218.98,    218.98,    827.61,   2057.71,         4,   2005.55,      0.80,     16.16,      0.62,      2.34,      1.00,      1.61,      0.58,      0.00,      0.87,      1.45,     54.88,     79.83,      0.00,      0.00,      0.00,     79.83,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   2057.71,     31.63,     31.63,     15.02,     40.85,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 206,     24.05,      0.00,      0.00,     26.20,      5.68,      0.00,      0.50,    218.98,    218.98,    827.61,   2101.83,         4,   2029.60,      0.81,     14.09,      0.39,      2.04,      1.00,      1.66,      0.32,      0.00,      0.48,      0.80,     55.68,     44.12,      0.00,      0.00,      0.00,     44.12,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   2101.83,     31.63,     31.63,     15.02,     41.65,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 207,     21.00,      0.00,      0.00,     16.35,      3.03,      0.00,      0.22,    218.98,    218.98,    827.61,   2124.72,         4,   2050.60,      0.82,     18.57,      0.15,      2.68,      1.00,      1.69,      0.17,      0.00,      0.25,      0.42,     56.10,     22.89,      0.00,      0.00,      0.00,     22.89,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   2124.72,     31.63,     31.63,     15.02,     42.06,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 208,     21.50,      0.00,      0.00,     26.15,      4.22,      0.00,      0.27,    218.98,    218.98,    827.61,   2136.93,         4,   2072.10,      0.83,     18.37,      0.08,      2.66,      1.00,      1.71,      0.09,      0.00,      0.13,      0.22,     56.32,     12.20,      0.00,      0.00,      0.00,     12.20,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   2136.93,     31.63,     31.63,     15.02,     42.28,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 209,     20.30,      2.00,      0.00,     26.25,      3.61,      0.00,      0.38,    218.98,    218.98,    827.61,   2142.38,         4,   2092.40,      0.84,     15.62,      0.04,      2.26,      1.00,      1.72,      0.04,      0.00,      0.06,      0.10,     56.42,      5.45,      0.00,      0.00,      0.00,      5.45,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   2142.38,     31.63,     31.63,     15.02,     42.38,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 210,     19.45,      9.00,      0.00,     12.28,      1.15,      0.00,      0.37,    218.98,    218.98,    827.61,   2158.79,         4,   2111.85,      0.84,     17.64,      0.12,      2.55,      1.00,      1.72,      0.12,      0.00,      0.18,      0.30,     56.72,     16.41,      0.00,      0.00,      0.00,     16.41,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   2158.79,     31.63,     31.63,     15.02,     42.68,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 211,     20.10,      0.00,      0.00,     21.69,      2.73,      0.00,      0.34,    218.98,    218.98,    827.61,   2237.45,         4,   2131.95,      0.85,     17.07,      0.58,      2.47,      1.00,      1.73,      0.57,      0.00,      0.86,      1.43,     58.14,     78.66,      0.00,      0.00,      0.00,     78.66,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   2237.45,     31.63,     31.63,     15.02,     44.11,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 212,     21.10,      0.00,      0.00,     23.74,      3.17,      0.00,      0.28,    218.98,    218.98,    827.61,   2282.15,         4,   2153.05,      0.86,     16.23,      0.35,      2.35,      1.00,      1.78,      0.32,      0.00,      0.49,      0.81,     58.96,     44.70,      0.00,      0.00,      0.00,     44.70,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   2282.15,     31.63,     31.63,     15.02,     44.92,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 213,     21.55,      1.00,      0.00,     23.62,      3.56,      0.00,      0.32,    218.98,    218.98,    827.61,   2306.93,         4,   2174.60,      0.87,     16.15,      0.19,      2.33,      1.00,      1.81,      0.18,      0.00,      0.27,      0.45,     59.40,     24.78,      0.00,      0.00,      0.00,     24.78,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   2306.93,     31.63,     31.63,     15.02,     45.37,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 214,     22.10,      0.00,      0.00,     27.52,      3.92,      0.00,      0.27,    218.98,    218.98,    827.61,   2327.47,         4,   2196.70,      0.88,     16.38,      0.16,      2.37,      1.00,      1.83,      0.15,      0.00,      0.22,      0.37,     59.78,     20.53,      0.00,      0.00,      0.00,     20.53,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   2327.47,     31.63,     31.63,     15.02,     45.74,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 215,     23.00,      0.00,      0.00,     28.48,      3.87,      0.00,      0.24,    218.98,    218.98,    827.61,   2337.87,         4,   2219.70,      0.89,     13.34,      0.10,      1.93,      1.00,      1.84,      0.08,      0.00,      0.11,      0.19,     59.97,     10.40,      0.00,      0.00,      0.00,     10.40,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   2337.87,     31.63,     31.63,     15.02,     45.93,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 216,     24.90,      0.00,      0.00,     27.35,      4.64,      0.00,      0.27,    218.98,    218.98,    827.61,   2342.43,         4,   2244.60,      0.90,     11.08,      0.05,      1.60,      1.00,      1.85,      0.03,      0.00,      0.05,      0.08,     60.05,      4.56,      0.00,      0.00,      0.00,      4.56,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   2342.43,     31.63,     31.63,     15.02,     46.01,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 217,     25.65,      3.00,      0.00,     22.66,      4.15,      0.00,      0.52,    218.98,    218.98,    827.61,   2343.30,         4,   2270.25,      0.91,     14.88,      0.01,      2.15,      1.00,      1.85,      0.01,      0.00,      0.01,      0.02,     60.06,      0.87,      0.00,      0.00,      0.00,      0.87,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   2343.30,     31.63,     31.63,     15.02,     46.03,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 218,     17.75,      0.00,      0.00,     10.78,      1.24,      0.00,      0.09,    218.98,    218.98,    827.61,   2364.64,         4,   2288.00,      0.92,     16.26,      0.16,      2.35,      1.00,      1.85,      0.15,      0.00,      0.23,      0.39,     60.45,     21.34,      0.00,      0.00,      0.00,     21.34,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   2364.64,     31.63,     31.63,     15.02,     46.42,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 219,     18.35,      0.00,      0.00,     17.38,      2.06,      0.00,      0.13,    218.98,    218.98,    827.61,   2375.97,         4,   2306.35,      0.92,     16.50,      0.09,      2.39,      1.00,      1.87,      0.08,      0.00,      0.12,      0.21,     60.66,     11.33,      0.00,      0.00,      0.00,     11.33,      0.00,      0.00,      0.00,    218.98,    218.98,    827.61,   2375.97,     31.63,     31.63,     15.02,     46.62,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 220,     20.05,      0.00,      0.00,     28.65,      4.34,      0.00,      0.25,     43.80,     43.80,    827.61,    481.08,         4,   2326.40,      0.93,     16.21,      0.05,      2.34,      1.00,      0.38,      0.04,      0.00,      0.06,      0.11,     16.15,      5.89,      0.00,      0.00,      0.00,      5.89,      0.00,      0.00,      0.00,     43.80,     43.80,    827.61,    481.08,     31.63,     31.63,     15.02,     46.73,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 221,     20.95,      0.00,      0.00,     28.25,      5.03,      0.00,      0.28,     43.80,     43.80,    827.61,    482.84,         4,   2347.35,      0.94,     16.27,      0.01,      2.35,      1.00,      0.38,      0.01,      0.00,      0.02,      0.03,     16.18,      1.76,      0.00,      0.00,      0.00,      1.76,      0.00,      0.00,      0.00,     43.80,     43.80,    827.61,    482.84,     31.63,     31.63,     15.02,     46.76,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 222,     21.45,      0.00,      0.00,     28.17,      5.32,      0.00,      0.28,     43.80,     43.80,    827.57,    482.84,         4,   2368.80,      0.95,     16.66,      0.00,      2.41,      1.00,      0.38,      0.00,      0.00,      0.00,      0.00,     16.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     43.80,     43.80,    827.57,    482.84,     31.63,     31.63,     15.02,     46.76,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 223,     20.60,      0.00,      0.00,     27.47,      4.62,      0.00,      0.24,     43.80,     43.80,    827.53,    482.84,         4,   2389.40,      0.96,     15.18,      0.00,      2.19,      1.00,      0.38,      0.00,      0.00,      0.00,      0.00,     16.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     43.80,     43.80,    827.53,    482.84,     31.63,     31.63,     15.02,     46.76,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 224,     21.20,      0.00,      0.00,     28.15,      5.37,      0.00,      0.27,     43.80,     43.80,    827.49,    482.84,         4,   2410.60,      0.96,     16.78,      0.00,      2.43,      1.00,      0.38,      0.00,      0.00,      0.00,      0.00,     16.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     43.80,     43.80,    827.49,    482.84,     31.63,     31.63,     15.02,     46.76,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 225,     20.35,      0.00,      0.00,     28.24,      5.00,      0.00,      0.24,     43.80,     43.80,    827.45,    482.84,         4,   2430.95,      0.97,     15.88,      0.00,      2.30,      1.00,      0.38,      0.00,      0.00,      0.00,      0.00,     16.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     43.80,     43.80,    827.45,    482.84,     31.63,     31.63,     15.02,     46.76,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 226,     17.60,      0.00,      0.00,     16.97,      2.42,      0.00,      0.11,     43.80,     43.80,    827.41,    482.84,         4,   2448.55,      0.98,     15.32,      0.00,      2.21,      1.00,      0.38,      0.00,      0.00,      0.00,      0.00,     16.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     43.80,     43.80,    827.41,    482.84,     31.63,     31.63,     15.02,     46.76,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 227,     19.45,      0.00,      0.00,     19.55,      2.64,      0.00,      0.12,     43.80,     43.80,    827.37,    482.84,         4,   2468.00,      0.99,     16.85,      0.00,      2.44,      1.00,      0.38,      0.00,      0.00,      0.00,      0.00,     16.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     43.80,     43.80,    827.37,    482.84,     31.63,     31.63,     15.02,     46.76,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 228,     20.70,      0.00,      0.00,     26.60,      3.64,      0.00,      0.16,     43.80,     43.80,    827.32,    482.84,         4,   2488.70,      1.00,     15.16,      0.00,      2.19,      1.00,      0.38,      0.00,      0.00,      0.00,      0.00,     16.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     43.80,     43.80,    827.32,    482.84,     31.63,     31.63,     15.02,     46.76,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 229,     22.50,     28.00,      0.00,     20.60,      3.36,      0.00,      2.28,     43.80,     43.80,    827.28,    482.84,         4,   2511.20,      1.00,      0.00,      1.00,      0.00,      1.00,      0.38,      0.00,      0.00,      0.00,      0.00,     16.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     43.80,     43.80,    827.28,    482.84,     31.63,     31.63,     15.02,     46.76,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 230,     18.90,      3.00,      0.00,      8.81,      0.64,      0.00,      0.53,     43.80,     43.80,    827.28,    482.84,         4,   2511.20,      1.00,      0.00,      1.00,      0.00,      1.00,      0.38,      0.00,      0.00,      0.00,      0.00,     16.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     43.80,     43.80,    827.28,    482.84,     31.63,     31.63,     15.02,     46.76,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 231,     17.80,      2.00,      0.00,      4.33,      0.00,      0.00,      0.00,     43.80,     43.80,    827.28,    482.84,         4,   2511.20,      1.00,      0.00,      1.00,      0.00,      1.00,      0.38,      0.00,      0.00,      0.00,      0.00,     16.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     43.80,     43.80,    827.28,    482.84,     31.63,     31.63,     15.02,     46.76,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 232,     18.75,     14.00,      0.00,     14.57,      1.37,      0.00,      1.32,     43.80,     43.80,    827.28,    482.84,         4,   2511.20,      1.00,      0.00,      1.00,      0.00,      1.00,      0.38,      0.00,      0.00,      0.00,      0.00,     16.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     43.80,     43.80,    827.28,    482.84,     31.63,     31.63,     15.02,     46.76,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 233,     19.50,      0.00,      0.00,     21.28,      2.72,      0.00,      2.38,     43.80,     43.80,    827.28,    482.84,         4,   2511.20,      1.00,      0.00,      1.00,      0.00,      1.00,      0.38,      0.00,      0.00,      0.00,      0.00,     16.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     43.80,     43.80,    827.28,    482.84,     31.63,     31.63,     15.02,     46.76,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 234,     19.65,      0.00,      0.00,      0.01,      0.03,      0.00,      0.03,     43.80,     43.80,    827.28,    482.84,         4,   2511.20,      1.00,      0.00,      1.00,      0.00,      1.00,      0.38,      0.00,      0.00,      0.00,      0.00,     16.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     43.80,     43.80,    827.28,    482.84,     31.63,     31.63,     15.02,     46.76,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 235,     19.25,      0.00,      0.00,     24.66,      3.49,      0.00,      2.59,     43.80,     43.80,    827.28,    482.84,         4,   2511.20,      1.00,      0.00,      1.00,      0.00,      1.00,      0.38,      0.00,      0.00,      0.00,      0.00,     16.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     43.80,     43.80,    827.28,    482.84,     31.63,     31.63,     15.02,     46.76,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 236,     19.35,      0.00,      0.00,     22.97,      3.52,      0.00,      2.22,     43.80,     43.80,    827.28,    482.84,         4,   2511.20,      1.00,      0.00,      1.00,      0.00,      1.00,      0.38,      0.00,      0.00,      0.00,      0.00,     16.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     43.80,     43.80,    827.28,    482.84,     31.63,     31.63,     15.02,     46.76,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
 237,     20.60,      0.00,      0.00,     24.02,      3.05,      0.00,      1.68,     43.80,     43.80,    827.28,    482.84,         4,   2511.20,      1.00,      0.00,      1.00,      0.00,      1.00,      0.38,      0.00,      0.00,      0.00,      0.00,     16.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,     43.80,     43.80,    827.28,    482.84,     31.63,     31.63,     15.02,     46.76,         2,      0.00,      0.00,      0.00,      1.00,      0.00,      1.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
